Subject,Activity,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z
4987,WALKING,-0.7767491827584994,0.3885071685873369,0.2632091314146603
4987,WALKING,0.6418909255084222,-0.2685779019833312,0.2289558847073656
4987,WALKING,-0.06136701786992038,-0.1335358651449714,-0.14895043190719526
4987,WALKING_DOWNSTAIRS,0.2596061372106424,0.4677714296518498,0.7638921690707905
4987,WALKING,0.9827527703020604,0.8256005809087503,0.014314023455362479
4987,STANDING,-0.20863194864390677,-0.6165873985909318,0.7187430366320735
4987,WALKING,0.4688331061291917,-0.27452161136301356,0.7663296842810661
4987,WALKING,-0.9703516445588141,-0.584601563244187,-0.5433643915380006
4987,WALKING_DOWNSTAIRS,-0.3246710054439379,0.44598611031841595,-0.1883153364234329
4987,LAYING,0.9638013022213954,-0.2721503362394804,0.4769455322412506
4987,LAYING,-0.29188813579543993,0.9032273924962153,-0.31034436603796545
4987,SITTING,-0.20321925126731877,-0.12170453251198143,0.3306413345739798
4987,SITTING,-0.7868089591744203,-0.5052154883046103,-0.14881561111913455
4987,LAYING,-0.955739758717935,-0.890652774766457,0.009431941803864863
4987,WALKING,0.20097648506148635,-0.03273310298411447,-0.17258665497251457
4987,LAYING,-0.5408795216770546,0.578652190651366,0.7147095462287127
4987,WALKING_UPSTAIRS,-0.5642318810385321,0.4910358435408939,-0.6143192798474351
4987,STANDING,-0.15388774530351168,-0.5820775450457631,0.9803282804560314
4987,WALKING_UPSTAIRS,-0.4036386505649021,0.4207159697077796,0.6372211214584764
4987,WALKING,0.1924369989260204,0.7477993364141726,-0.9536805255635314
4987,WALKING_DOWNSTAIRS,0.11881205061414923,-0.6292673109973537,0.9263065299823932
4987,SITTING,0.9220521843373912,0.6375122996094218,0.2668643178859029
4987,LAYING,-0.11025469805899402,-0.3907219741728791,-0.36730117783396765
4987,SITTING,-0.4627664572019803,0.6539236510773538,0.4295391184168105
4987,WALKING_DOWNSTAIRS,-0.9905625487005358,-0.7849413968762198,-0.6792625130819134
4987,WALKING_DOWNSTAIRS,-0.1531753664073603,0.21507709909126738,-0.14298147932763872
4987,SITTING,0.5131161394164985,-0.09128564502759162,0.36185012268703454
4987,WALKING_DOWNSTAIRS,-0.5847500762753555,0.04513225054851144,-0.08495227558397311
4987,STANDING,0.3560948299642708,-0.4862276175968774,-0.4955617518983495
4987,STANDING,0.17630032366668535,0.8523426131571832,-0.049219312992602404
4987,LAYING,0.857534097528174,-0.2126521289350316,0.22665016734716725
4987,WALKING_UPSTAIRS,-0.19096123907553864,-0.24893479895005077,0.906498620050423
4987,WALKING_DOWNSTAIRS,-0.17228736397074118,0.5614624785525542,0.1893970231314419
4987,LAYING,0.46889020517599733,-0.2637662761287447,-0.8755631520679552
4987,WALKING,-0.19497902006683465,0.5041425435665137,-0.06307543260726534
4987,SITTING,0.9611599444141734,0.3159215663382633,-0.4098401668362135
4987,SITTING,0.6471087033393585,-0.23991678359458035,0.3948242870607621
4987,WALKING_UPSTAIRS,0.4652058928057672,-0.9106055517403466,-0.9281921628016407
4987,WALKING_DOWNSTAIRS,0.5542798988159667,-0.46636793524438636,0.22494653453296642
4987,WALKING,-0.9458553220204393,-0.5010343078321466,0.5731930221003891
4987,WALKING,0.26129476587282086,0.7797519404400364,-0.23644751609143544
4987,LAYING,0.7870553680685508,-0.40639289438508763,0.9702566330712998
4987,SITTING,0.7376716110404735,-0.20969496313205016,0.0039044320529288967
4987,LAYING,0.6870268189529314,-0.19623714341687082,-0.11914081526921949
4987,STANDING,0.13440274748599434,0.7951324544384539,-0.6903600327758384
4987,WALKING,0.39411533128199183,-0.800237054405768,0.6734105314105818
4987,LAYING,-0.8418108246858196,0.48361076454191676,0.20743185255171714
4987,WALKING_UPSTAIRS,-0.6058800703713698,-0.3488985429974576,0.4856565863269455
4987,LAYING,0.1571469103634644,-0.4189130259665359,0.5979834895705376
4987,STANDING,-0.2568031738299361,-0.3032312063234439,-0.7562701828069662
4987,WALKING,-0.9696306362137768,-0.7753118327493804,0.8236321687035069
4987,WALKING_DOWNSTAIRS,0.3112612609972285,-0.48805730804642744,0.23912252324716032
4987,WALKING_DOWNSTAIRS,0.0707966159618274,0.295644004830363,0.09580697594091103
4987,WALKING_DOWNSTAIRS,0.008191659989417177,0.5795134095094505,0.9716589499990085
4987,LAYING,-0.4719376026632689,0.40988007513851166,-0.25101717753541175
4987,WALKING_UPSTAIRS,0.7057716894221069,-0.9813450864692295,-0.8333187260940649
4987,LAYING,-0.8761363716959603,-0.4511435220477449,-0.9753592558850228
4987,WALKING,-0.988401383989725,0.7182749423070143,-0.9096715512705615
4987,WALKING_UPSTAIRS,0.10754486034128874,-0.611078579803763,-0.18730556239943197
4987,STANDING,-0.9338354248948464,0.045382070114781126,0.4513806105569529
4987,WALKING_DOWNSTAIRS,-0.5768189096285492,-0.7810037238757277,-0.5807634071055734
4987,SITTING,-0.004631984191465266,0.6975167593582992,0.22459651364965727
4987,WALKING_DOWNSTAIRS,-0.8351432568385402,-0.06904048079702152,0.8037938212397897
4987,WALKING,-0.6888077661173926,-0.3761638481951841,0.03875765804372833
4987,WALKING_DOWNSTAIRS,0.25388067333507935,-0.8064698982467131,0.8387552864986481
4987,LAYING,-0.6697378822945752,0.4573351133928003,0.15507717191240133
4987,LAYING,-0.2704302684779534,0.102604740555299,-0.9952837128485252
4987,WALKING,0.3520971943348403,0.21011822159507987,-0.08106570576670236
4987,WALKING_UPSTAIRS,0.8018903183670247,0.1091400579959243,-0.8939947503803505
4987,WALKING_UPSTAIRS,0.07153694919340858,-0.0460104628864928,-0.2560334391950756
4987,WALKING_UPSTAIRS,-0.25943158208359507,0.26252339032830974,0.9412940883597585
4987,WALKING_DOWNSTAIRS,0.32163338451893253,-0.5532259852794568,0.6933114037781647
4987,SITTING,-0.5443745811670628,0.39609995937997766,0.30213208431555394
4987,LAYING,0.9764351167854266,-0.8787657079321971,0.8406387852748212
4987,WALKING_UPSTAIRS,0.4945989209607786,-0.5701394561209898,0.8495438938396724
4987,WALKING_UPSTAIRS,0.7735422751071175,0.19382716103506703,0.4904638784857618
4987,WALKING_DOWNSTAIRS,-0.7856469848723997,0.35648990445091555,0.37754160312057916
4987,LAYING,-0.7151214306181048,0.7423673031496412,0.46863115337954286
4987,STANDING,0.0009574150753630661,0.4307111526627143,-0.007111087541673999
4987,SITTING,0.3807504158091226,0.048225789409682474,0.3076424768234456
4987,WALKING_UPSTAIRS,-0.9108914716572123,-0.4695052186702309,-0.2799728326817301
4987,SITTING,0.3742662238845611,-0.7587867563736135,-0.5809472028790021
4987,WALKING_UPSTAIRS,-0.9094545846239743,0.8264986982726534,0.544437370472663
4987,STANDING,-0.9493716715802087,-0.5070059100744992,-0.5186609477425459
4987,WALKING_UPSTAIRS,0.21518532350143826,-0.10868136936263251,-0.3228037014784233
4987,LAYING,0.7101553338710118,0.7279338626791823,-0.03178892630744978
4987,WALKING_UPSTAIRS,-0.31268654240101323,-0.7400911873653782,0.9368139379731655
4987,LAYING,-0.2914783848600997,-0.35157581569720486,-0.2140873858114536
4987,STANDING,0.433366647396648,-0.7457189142991176,-0.20155548042463067
4987,WALKING,-0.9219240117304526,0.8626856587101646,0.5062336614540361
4987,WALKING,0.2906108532200533,0.39015300521879404,-0.3188024559981688
4987,SITTING,-0.3713562468107121,-0.7014502198397574,0.7912677163284485
4987,WALKING_UPSTAIRS,0.26519831664193916,-0.4624599078714413,0.4787153477785493
4987,STANDING,-0.7491707487635415,0.41605966175415854,-0.6917793704722068
4987,WALKING_DOWNSTAIRS,0.45122280779419977,0.8276036859004317,-0.47630216095638644
4987,LAYING,-0.7437109793102104,0.48057697822753287,-0.5191207938815807
4987,SITTING,-0.6269153970379961,-0.6680660685657362,-0.37156847033681273
4987,WALKING_UPSTAIRS,-0.4385512747182774,-0.9597453603350825,0.6105116615769781
4987,SITTING,0.9900458536273513,0.47487401171258803,0.3538556610758774
4987,STANDING,-0.3658360788208439,-0.5806585368837396,0.3503957665744468
4987,LAYING,0.13035890497695157,-0.4945437899521168,0.43194192071311854
4987,STANDING,0.428898618684195,-0.459417026225706,0.573588657192792
4987,WALKING_UPSTAIRS,-0.45593930219901924,0.15828027524311006,0.2815112072637993
4987,STANDING,-0.4884265523716085,-0.06447087780646088,0.5678930152478616
4987,WALKING_DOWNSTAIRS,0.45045125283680654,0.5461096701229704,0.6769045538976179
4987,WALKING,0.5674962623140254,0.2051430261401821,-0.48080636154641065
4987,WALKING_UPSTAIRS,-0.5903210157793999,0.7184730449328169,0.8713031591926006
4987,STANDING,0.2453941337709924,0.20186906252814651,0.13753625797219016
4987,STANDING,0.1815304293961637,0.2262893864974873,0.901535719919144
4987,WALKING_DOWNSTAIRS,-0.5810070205046849,-0.08774368724470105,-0.3951937648333943
4987,SITTING,-0.6573331953331176,-0.29059357182320156,-0.757236844588022
4987,LAYING,-0.4552302353238762,-0.6702051944004628,-0.9815011177611463
4987,WALKING,-0.19900380200278267,0.1615169287149918,-0.2241466071677547
4987,WALKING,0.33684526524726865,0.019715733889395848,0.2608726635591003
4987,WALKING_DOWNSTAIRS,-0.864612973984876,0.38476545082235614,-0.11068010627438407
4987,WALKING_DOWNSTAIRS,-0.8360876431828599,-0.9160363428136504,-0.42561658674483693
4987,WALKING,0.28686456067587995,-0.7690560166989457,0.5238048363851444
4987,WALKING_UPSTAIRS,0.5178497977907706,-0.18917344860592955,0.803687792805216
4987,WALKING_UPSTAIRS,0.0661528274469485,0.32363927300242823,0.006421856760855604
4987,LAYING,0.0043981977840639175,-0.5037121260195383,-0.27767080214854833
4987,WALKING_DOWNSTAIRS,-0.10795851560422642,0.9274895622895165,-0.7754705040489149
4987,WALKING_UPSTAIRS,-0.21627518454875738,-0.12378297061837573,0.5841479236163676
4987,WALKING_UPSTAIRS,-0.8657008437810105,-0.9789725109153753,0.39864611663592275
4987,WALKING_UPSTAIRS,-0.4855862987848487,0.8245962262666711,0.09421966027198514
4987,SITTING,0.8507112931666367,-0.46560217996327347,0.05765152992456857
4987,STANDING,-0.30305654601983667,-0.5012059882789377,0.31113781372214566
4987,WALKING_DOWNSTAIRS,-0.34010310785210396,-0.31150028174780675,0.20047850254033284
4987,WALKING,-0.35714237971368523,0.5771342360181726,0.6094384253018188
4987,SITTING,-0.9249531992194016,0.8240249330975864,0.5569381496332149
4987,LAYING,0.13231995435625543,0.23654416016778912,0.609997377948382
4987,WALKING_UPSTAIRS,0.4665849435331011,0.12423917638374338,0.17540893326080975
4988,WALKING,0.4118627490034579,-0.5604613192812467,0.2800499672199306
4988,LAYING,-0.5175826431059996,0.3548314793494116,0.2669228483750252
4988,WALKING_DOWNSTAIRS,0.5728116284637257,-0.6896115323333543,0.794188201512863
4988,WALKING_UPSTAIRS,-0.6409257114354476,0.47204262258646423,0.7182169955902908
4988,WALKING_DOWNSTAIRS,0.05805285888917644,-0.7073421810894933,-0.47573494025646346
4988,SITTING,-0.22241094760544722,0.356235564333093,-0.7824186249964691
4988,LAYING,-0.28894084390934927,-0.3810087992466895,-0.17033351596010537
4988,WALKING_UPSTAIRS,0.09970446955931944,-0.2320757931041817,0.8948135893103493
4988,WALKING_DOWNSTAIRS,0.07689376962105321,0.4847239582406422,-0.16381954213483674
4988,SITTING,0.6360565700125758,0.6526151737773598,0.6145339137946995
4988,WALKING,-0.5371265003458923,0.02680104820153928,-0.5213026273493933
4988,STANDING,0.10192166519931689,-0.7013228717769895,0.11556685588030047
4988,STANDING,-0.25898036822584736,-0.20203620673437883,0.4547131602640784
4988,LAYING,-0.3888627371529729,0.8256080631151004,0.4952648799189878
4988,LAYING,0.5914595476300015,-0.8834455678498139,0.4834373745334546
4988,WALKING_DOWNSTAIRS,-0.0061488993333063124,-0.2915207382671017,0.9773604076121682
4988,STANDING,-0.9691078793477488,0.5510042229816525,0.7205937665012461
4988,STANDING,-0.6007392756224492,0.5874542838226966,0.19020794572383704
4988,SITTING,-0.35853681204086896,-0.4747986364327248,-0.2848688945308866
4988,WALKING_DOWNSTAIRS,0.11452398688409393,-0.8420828808415202,0.9777517192364871
4988,SITTING,0.8178970416453946,0.14850306352187093,-0.26585325102370283
4988,STANDING,0.373281977926496,0.5476170005528678,0.3547910264953853
4988,WALKING,0.0823487400116445,-0.7934569601637216,0.1884535839231689
4988,STANDING,-0.5205877709720375,0.26152382447324385,0.30703909536701435
4988,SITTING,0.6121557625733842,-0.11489321190625756,0.43434483681870883
4988,STANDING,0.24117833504823794,-0.4279152415795229,-0.22095189119236025
4988,STANDING,-0.21137185114252044,0.8640092584179382,-0.8430130800304731
4988,WALKING_UPSTAIRS,0.4993257822772954,0.7066997177104486,-0.4567963400205095
4988,SITTING,-0.7603576782694121,-0.6452018272033315,0.8151221643087498
4988,SITTING,0.04321990512259055,0.064487118258018,0.5001744231310368
4988,WALKING,-0.6181385435395323,0.5222611719285717,0.7112681344704999
4988,LAYING,-0.3824293295325665,-0.7782874219686229,0.4965357246025457
4988,STANDING,0.532787645033135,0.559316653477647,0.8881416282384342
4988,LAYING,0.2764943049678359,0.6812950739240284,-0.39961433575756344
4988,WALKING_DOWNSTAIRS,-0.16936195258122644,0.33425508085815214,0.7029006673483515
4988,WALKING_UPSTAIRS,0.938576928123265,-0.39965857994637966,-0.022226943346512762
4988,LAYING,0.733578119224866,0.18092164568585334,-0.36781689694547604
4988,STANDING,0.13454495056374682,0.8004583488812504,-0.6719068798622412
4988,STANDING,0.8100104566025104,0.07939632278224984,-0.03240846728343927
4988,STANDING,0.388558852026168,0.6621320293499051,-0.2886214025113538
4988,WALKING_DOWNSTAIRS,0.5956095722876704,-0.4925434336327712,0.34498550590029375
4988,STANDING,0.3914781390815545,-0.7624255723495752,0.716745109878774
4988,SITTING,-0.3984591011369172,-0.9015827004057992,-0.850252446385396
4988,SITTING,-0.29716119681341535,-0.4460378135663985,0.12088432565979423
4988,WALKING_UPSTAIRS,0.931511564917616,0.9264166027492577,0.6599776588752218
4988,STANDING,-0.21225019470289652,0.5645984826541008,-0.24029307885056905
4988,WALKING_DOWNSTAIRS,0.28775992445455967,-0.7995324286730334,-0.5804704505245215
4988,SITTING,0.1362383518399426,0.540550465588451,-0.30048744454042065
4988,SITTING,-0.038088526717920956,-0.9546618946882817,-0.7846243058097158
4988,WALKING_DOWNSTAIRS,0.6987634855536962,0.8812578389843284,0.8721127736098029
4988,LAYING,0.16636240962598348,-0.7057324020689844,-0.6667980537269469
4988,STANDING,-0.5057824042155756,-0.4398451971034416,0.30769661562582007
4988,SITTING,-0.8956922799765878,0.961469645788118,0.21098283228858872
4988,WALKING_DOWNSTAIRS,0.5321182223466148,-0.6218306952786379,-0.576533414874751
4988,SITTING,-0.6302227001186052,-0.7801981756187737,-0.8127362165638563
4988,WALKING_DOWNSTAIRS,-0.9088386647039532,-0.9483158889954111,-0.12262571681706835
4988,WALKING_UPSTAIRS,-0.8818403685285443,0.33901045248854134,0.2247091801534038
4988,STANDING,0.8147864436798018,-0.06397672722053005,-0.4563094179286362
4988,SITTING,0.3190928924111547,-0.060287361137926876,0.30920631798912
4988,SITTING,0.9662745592815694,-0.7452137612778587,-0.40514797377627243
4988,STANDING,-0.7309326080009004,-0.25795470428347955,-0.14589669307847664
4988,SITTING,0.9440224567573519,-0.9257337375397121,0.9126812391930319
4988,STANDING,-0.9293788092804172,0.08190275928198587,0.6041508725058635
4988,STANDING,0.7185806326105477,0.9401148964004147,0.3743511341600252
4988,WALKING,0.05279239514280798,-0.936543876934617,0.3210758307988719
4988,WALKING_DOWNSTAIRS,0.124982733099408,-0.1753967077964389,-0.24244752532028158
4988,WALKING_DOWNSTAIRS,-0.24545105614812845,0.5268828986440863,0.7258123983273361
4988,WALKING_DOWNSTAIRS,-0.4055491397046891,0.4149457786572057,0.5261552228385826
4988,LAYING,-0.6913810828530638,0.6065636676975867,-0.4653786059499414
4988,STANDING,-0.9357028663000149,0.9960254199674872,0.07917778313953372
4988,WALKING,-0.2720158802934336,-0.47207786724061696,-0.5912242491002859
4988,WALKING_DOWNSTAIRS,0.7130940374867039,-0.3616729883183847,-0.16707573031650136
4988,LAYING,-0.40262839559408725,-0.25102782408785185,-0.07635147707351209
4988,STANDING,0.7159107978441206,-0.7518843310836307,-0.945189837963174
4988,STANDING,0.7033073528156548,0.2546646632483134,-0.1618801512644914
4988,WALKING_UPSTAIRS,0.5885591584044327,-0.8761652321861517,0.2110511747508057
4988,LAYING,0.2054069877117115,-0.09683530157213793,0.40633621420518407
4988,WALKING_DOWNSTAIRS,0.5968504311657645,0.9813925823017455,-0.04838283466509341
4988,SITTING,-0.3776528394175065,-0.2619745188550515,0.14184096380098166
4988,STANDING,0.6551898228255302,-0.14576485915595794,0.9048007441903452
4988,SITTING,-0.6882992903779175,0.9775851934653559,0.7101992218137732
4988,STANDING,0.12898127253324088,0.31016537289107315,-0.5750459105610002
4988,WALKING_UPSTAIRS,-0.9727071782028096,0.9618065436591678,0.6671724644738621
4988,SITTING,-0.05627463685166578,0.5975676058923352,0.20833766214643723
4988,WALKING_DOWNSTAIRS,-0.37474101021671946,0.29887675784418044,0.8858805602961946
4988,SITTING,-0.3174777633664687,0.305686614502118,0.7402201132230366
4988,WALKING,-0.3378679381631353,0.7848220394862409,-0.7097993970004823
4988,SITTING,-0.38067049685372156,-0.9359372747559187,-0.5439647704710489
4988,WALKING,-0.7943999130435728,0.037903510897042025,-0.5782124713557562
4988,LAYING,-0.30981305019913097,-0.4736089688025533,0.9622328278493142
4988,LAYING,0.9988459863646921,-0.19017905695154047,0.04268044905994817
4988,WALKING,0.1326834409901776,-0.19422030230218645,-0.30171246091662507
4988,STANDING,0.8817844834517039,0.021203427205343628,0.5069321654704988
4988,SITTING,-0.6441205587838073,-0.3393300294438997,-0.37216088905249545
4988,WALKING_UPSTAIRS,0.9613236419329823,-0.7617581268133429,0.4062604531263172
4988,SITTING,0.5037904668497741,0.5417032555349899,-0.6878632350367992
4988,WALKING_DOWNSTAIRS,-0.5891106157719244,-0.9410514203203011,-0.805408713768262
4988,STANDING,0.9576145291230467,0.0916714153752145,0.9630844434921
4988,SITTING,0.3387158060974187,0.8994646079386406,0.10684273190170712
4988,WALKING_UPSTAIRS,0.3582955671372561,-0.10848154972758173,-0.0595523242558309
4988,WALKING_UPSTAIRS,0.2023774077899374,0.9898324887161489,-0.5705557190718848
4988,STANDING,-0.47139207881136325,0.8701711931266265,-0.15089233316506268
4988,WALKING,0.3949990107008259,0.13650548112163996,0.6647870382779237
4988,WALKING_DOWNSTAIRS,0.8120279077917323,0.39205727890107434,-0.7893557375668603
4988,WALKING,-0.9595648582368981,0.9281464579880714,0.8406372655545138
4988,WALKING,0.08315324815759806,0.4709498248884443,-0.4242727420091297
4988,WALKING_UPSTAIRS,0.1493047977143951,0.08218854197640635,-0.8517289200801921
4988,WALKING_UPSTAIRS,-0.11713779900480636,0.3156401121687189,0.5751258978703722
4988,WALKING,0.06959139478193,0.8125887908519642,0.7626010734146178
4988,WALKING_DOWNSTAIRS,0.804516398964241,0.1572051618271475,-0.2355389653053903
4988,LAYING,-0.5599202244235508,0.42630612122026723,0.419304797226715
4988,WALKING_DOWNSTAIRS,0.26483972053429405,-0.40590226908343463,-0.081483186018942
4988,LAYING,0.7861418987171889,-0.9659670088394123,-0.583236886536427
4988,SITTING,-0.38638671755788945,0.13548031292996643,-0.6962719010136769
4988,LAYING,0.2798130325718948,0.7610885663735607,-0.2849567995886657
4988,STANDING,-0.1570765425100351,0.5695322590954557,0.10840878843962876
4988,STANDING,-0.3833591755797441,0.728085392462515,0.08666289255477078
4988,WALKING_UPSTAIRS,0.4061472943118085,0.9940631735210927,0.3853630800354697
4988,WALKING_DOWNSTAIRS,0.4237851323421651,0.12783393109498853,0.9989455392214543
4988,WALKING_UPSTAIRS,0.5784773796331268,-0.9731512191845737,-0.7427756385245186
4988,WALKING,-0.30699924208897555,-0.9229095238846103,-0.4257439526129927
4988,WALKING_UPSTAIRS,-0.22388265840943178,0.06685304964956851,-0.4136766864813213
4988,LAYING,0.8233579525301875,-0.14044790502718718,-0.7461092663362165
4988,WALKING_DOWNSTAIRS,-0.010405249922853965,0.5744709450724357,0.4748046361069229
4988,WALKING,-0.5655330115401394,0.8961606691851163,0.5902352709537424
4988,STANDING,-0.18574572433050074,-0.3660701684888261,0.3378645798712907
4988,WALKING_UPSTAIRS,-0.9662840250789169,-0.07056843395546819,0.832471059428826
4988,WALKING_UPSTAIRS,0.35702320847947133,0.2401845498222852,0.6816102964283708
4988,STANDING,-0.3322911898579033,-0.005403717696511157,0.694892855486174
4988,WALKING_DOWNSTAIRS,-0.7923960454289234,-0.7649236787184452,-0.7347838999694127
4988,STANDING,-0.6704230625401393,0.48444809292980495,-0.2983946883063897
4988,WALKING,-0.16883835565861238,-0.08336328346768096,0.5642614573639044
4988,WALKING_UPSTAIRS,-0.16818832938612505,-0.6932425413965237,0.9675224982696136
4988,STANDING,-0.17251364422454007,-0.2322218276145156,-0.20230362396777135
4988,WALKING_UPSTAIRS,-0.017407123946866276,0.13159717198284193,0.6956724359785322
4988,WALKING,-0.38986071580573345,0.6323261042639303,-0.5708172699178771
4988,WALKING_UPSTAIRS,-0.52543107201599,-0.2624147403152093,0.8321561704294507
4988,WALKING_UPSTAIRS,-0.21943397955445287,0.49697851131304094,0.6249052190610429
4988,WALKING_UPSTAIRS,0.5049886247633488,-0.7568973194933246,-0.5621927554359951
4988,WALKING,0.21778571331892405,-0.15546976396667334,-0.4221068355040951
4988,LAYING,-0.6535334162649074,-0.9167788782284276,0.01201935901996154
4988,WALKING_UPSTAIRS,-0.11312365292112858,-0.5005745257472654,-0.922037511101425
4988,WALKING_DOWNSTAIRS,-0.2731172143606384,-0.9371557529619097,0.47970141233597086
4988,STANDING,-0.6725259573928497,0.48128782172585893,0.37333283709202547
